index,user_id,brand_id
1818,,5602
1819,,5606
1820,,5613
1821,,5615
1822,,5617
1823,,5619
1824,,5620
1825,,5621
1826,,5625
1827,,5627
1828,,5638
1829,,5639
1830,,5640
1831,,5642
1832,,5643
1833,,5650
1834,,5652
1835,,5655
1836,,5656
1837,,5659
1838,,5660
1839,,5661
1840,,5662
1841,,5667
1842,,5670
1843,,5680
1844,,5681
1845,,5682
1846,,5683
1847,,5685
1848,,5689
1849,,5693
1850,,5696
1851,,5697
1852,,5700
1853,,5701
1854,,5703
1855,,5705
1856,,5706
1857,,5712
1858,,5721
1859,,5724
1860,,5725
1861,,5736
1862,,5738
1863,,5740
1864,,5742
1865,,5746
1866,,5751
1867,,5760
1868,,5764
1869,,5768
1870,,5775
1871,,5776
1872,,5777
1873,,5779
1874,,5781
1875,,5782
1876,,5785
1877,,5789
1878,,5791
1879,,5796
1880,,5797
1881,,5798
1882,,5799
1883,,5803
1884,,5807
1885,,5810
1886,,5813
1887,,5814
1888,,5818
1889,,5820
1890,,5821
1891,,5824
1892,,5826
1893,,5827
1894,,5831
1895,,5832
1896,,5833
1897,,5834
1898,,5836
1899,,5838
1900,,5843
1901,,5845
1902,,5847
1903,,5848
1904,,5851
1905,,5856
1906,,5858
1907,,5863
1908,,5873
1909,,5876
1910,,5883
1911,,5893
1912,,5894
1913,,5896
1914,,5899
1915,,5901
1916,,5904
1917,,5908
1918,,5912
1919,,5914
1920,,5915
1921,,5917
1922,,5936
1923,,5937
1924,,5940
1925,,5942
1926,,5943
1927,,5948
1928,,5950
1929,,5952
1930,,5955
1931,,5956
1932,,5957
1933,,5958
1934,,5962
1935,,5966
1936,,5969
1937,,5971
1938,,5980
1939,,5987
1940,,5995
1941,,5996
1942,,5998
1943,,6004
1944,,6005
1945,,6007
1946,,6012
1947,,6013
1948,,6014
1949,,6019
1950,,6021
1951,,6023
1952,,6024
1953,,6028
1954,,6029
1955,,6035
1956,,6036
1957,,6037
1958,,6039
1959,,6041
1960,,6049
1961,,6050
1962,,6051
1963,,6052
1964,,6057
1965,,6062
1966,,6065
1967,,6070
1968,,6077
1969,,6080
1970,,6084
1971,,6085
1972,,6086
1973,,6089
1974,,6090
1975,,6092
1976,,6094
1977,,6096
1978,,6098
1979,,6100
1980,,6101
1981,,6104
1982,,6109
1983,,6112
1984,,6113
1985,,6114
1986,,6117
1987,,6118
1988,,6122
1989,,6124
1990,,6129
1991,,6132
1992,,6133
1993,,6143
1994,,6145
1995,,6147
1996,,6148
1997,,6150
1998,,6152
1999,,6153
2000,,6154
2001,,6158
2002,,6160
2003,,6163
2004,,6164
2005,,6166
2006,,6167
2007,,6171
2008,,6174
2009,,6175
2010,,6177
2011,,6178
2012,,6179
2013,,6180
2014,,6190
2015,,6191
2016,,6193
2017,,6196
2018,,6199
2019,,6203
2020,,6208
2021,,6209
2022,,6210
2023,,6211
2024,,6213
2025,,6214
2026,,6215
2027,,6218
2028,,6219
2029,,6226
2030,,6229
2031,,6234
2032,,6236
2033,,6239
2034,,6240
2035,,6242
2036,,6243
2037,,6245
2038,,6246
2039,,6247
2040,,6255
2041,,6258
2042,,6260
2043,,6263
2044,,6264
2045,,6268
2046,,6274
2047,,6284
2048,,6287
2049,,6288
2050,,6289
2051,,6290
2052,,6294
2053,,6299
2054,,6300
2055,,6303
2056,,6305
2057,,6306
2058,,6307
2059,,6309
2060,,6319
2061,,6321
2062,,6326
2063,,6328
2064,,6329
2065,,6331
2066,,6337
2067,,6339
2068,,6341
2069,,6346
2070,,6348
2071,,6349
2072,,6352
2073,,6357
2074,,6361
2075,,6362
2076,,6363
2077,,6364
2078,,6371
2079,,6374
2080,,6377
2081,,6379
2082,,6382
2083,,6384
2084,,6391
2085,,6393
2086,,6394
2087,,6395
2088,,6398
2089,,6399
2090,,6400
2091,,6401
2092,,6402
2093,,6410
2094,,6411
2095,,6412
2096,,6420
2097,,6425
2098,,6431
2099,,6432
2100,,6434
2101,,6435
2102,,6438
2103,,6444
2104,,6445
2105,,6447
2106,,6448
2107,,6459
2108,,6461
2109,,6462
2110,,6465
2111,,6466
2112,,6467
2113,,6473
2114,,6474
2115,,6477
2116,,6480
2117,,6482
2118,,6497
2119,,6498
2120,,6500
2121,,6505
2122,,6509
2123,,6511
2124,,6520
2125,,6521
2126,,6527
2127,,6529
2128,,6531
2129,,6538
2130,,6539
2131,,6541
2132,,6542
2133,,6543
2134,,6546
2135,,6548
2136,,6550
2137,,6551
2138,,6554
2139,,6559
2140,,6560
2141,,6565
2142,,6566
2143,,6569
2144,,6571
2145,,6572
2146,,6576
2147,,6582
2148,,6583
2149,,6584
2150,,6588
2151,,6591
2152,,6592
2153,,6595
2154,,6596
2155,,6597
2156,,6599
2157,,6602
2158,,6605
2159,,6606
2160,,6609
2161,,6617
2162,,6619
2163,,6621
2164,,6624
2165,,6630
2166,,6635
2167,,6636
2168,,6638
2169,,6641
2170,,6645
2171,,6652
2172,,6653
2173,,6655
2174,,6656
2175,,6665
2176,,6670
2177,,6672
2178,,6673
2179,,6674
2180,,6677
2181,,6680
2182,,6681
2183,,6682
2184,,6690
2185,,6698
2186,,6699
2187,,6701
2188,,6706
2189,,6714
2190,,6716
2191,,6718
2192,,6724
2193,,6725
2194,,6726
2195,,6727
2196,,6728
2197,,6729
2198,,6731
2199,,6733
2200,,6734
2201,,6735
2202,,6737
2203,,6738
2204,,6740
2205,,6741
2206,,6742
2207,,6747
2208,,6754
2209,,6757
2210,,6759
2211,,6765
2212,,6766
2213,,6767
2214,,6769
2215,,6770
2216,,6771
2217,,6773
2218,,6778
2219,,6780
2220,,6783
2221,,6792
2222,,6793
2223,,6796
2224,,6797
2225,,6798
2226,,6799
2227,,6801
2228,,6803
2229,,6804
2230,,6805
2231,,6806
2232,,6815
2233,,6817
2234,,6820
2235,,6822
2236,,6823
2237,,6825
2238,,6827
2239,,6828
2240,,6830
2241,,6833
2242,,6836
2243,,6839
2244,,6840
2245,,6842
2246,,6843
2247,,6856
2248,,6861
2249,,6863
2250,,6864
2251,,6868
2252,,6869
2253,,6871
2254,,6876
2255,,6877
2256,,6878
2257,,6880
2258,,6881
2259,,6887
2260,,6892
2261,,6893
2262,,6895
2263,,6900
2264,,6903
2265,,6904
2266,,6906
2267,,6908
2268,,6909
2269,,6911
2270,,6918
2271,,6927
2272,,6929
2273,,6931
2274,,6932
2275,,6934
2276,,6936
2277,,6938
2278,,6942
2279,,6947
2280,,6948
2281,,6951
2282,,6961
2283,,6968
2284,,6980
2285,,6981
2286,,6985
2287,,6988
2288,,6994
2289,,7002
2290,,7004
2291,,7007
2292,,7012
2293,,7015
2294,,7019
2295,,7021
2296,,7024
2297,,7025
2298,,7026
2299,,7028
2300,,7034
2301,,7037
2302,,7038
2303,,7041
2304,,7042
2305,,7045
2306,,7047
2307,,7048
2308,,7053
2309,,7054
2310,,7059
2311,,7061
2312,,7063
2313,,7064
2314,,7070
2315,,7071
2316,,7075
2317,,7079
2318,,7080
2319,,7081
2320,,7083
2321,,7086
2322,,7088
2323,,7089
2324,,7090
2325,,7093
2326,,7096
2327,,7098
2328,,7101
2329,,7103
2330,,7105
2331,,7107
2332,,7113
2333,,7117
2334,,7119
2335,,7127
2336,,7133
2337,,7139
2338,,7145
2339,,7150
2340,,7160
2341,,7168
2342,,7169
2343,,7170
2344,,7172
2345,,7173
2346,,7176
2347,,7179
2348,,7183
2349,,7184
2350,,7186
2351,,7188
2352,,7189
2353,,7196
2354,,7203
2355,,7207
2356,,7208
2357,,7211
2358,,7215
2359,,7220
2360,,7221
2361,,7227
2362,,7230
2363,,7233
2364,,7235
2365,,7242
2366,,7244
2367,,7248
2368,,7250
2369,,7251
2370,,7252
2371,,7260
2372,,7262
2373,,7263
2374,,7265
2375,,7266
2376,,7269
2377,,7271
2378,,7278
2379,,7282
2380,,7286
2381,,7297
2382,,7299
2383,,7304
2384,,7309
2385,,7310
2386,,7311
2387,,7312
2388,,7314
2389,,7322
2390,,7323
2391,,7324
2392,,7326
2393,,7335
2394,,7340
2395,,7349
2396,,7350
2397,,7354
2398,,7356
2399,,7360
2400,,7364
2401,,7367
2402,,7370
2403,,7372
2404,,7373
2405,,7375
2406,,7376
2407,,7380
2408,,7381
2409,,7386
2410,,7387
2411,,7389
2412,,7390
2413,,7392
2414,,7395
2415,,7399
2416,,7400
2417,,7408
2418,,7409
2419,,7410
2420,,7411
2421,,7417
2422,,7420
2423,,7427
2424,,7429
2425,,7432
2426,,7435
2427,,7442
2428,,7446
2429,,7456
2430,,7458
2431,,7459
2432,,7465
2433,,7466
2434,,7467
2435,,7469
2436,,7471
2437,,7473
2438,,7474
2439,,7475
2440,,7477
2441,,7479
2442,,7482
2443,,7490
2444,,7492
2445,,7495
2446,,7500
2447,,7504
2448,,7505
2449,,7511
2450,,7518
2451,,7522
2452,,7530
2453,,7541
2454,,7542
2455,,7545
2456,,7546
2457,,7547
2458,,7552
2459,,7555
2460,,7558
2461,,7559
2462,,7560
2463,,7561
2464,,7566
2465,,7567
2466,,7568
2467,,7572
2468,,7576
2469,,7577
2470,,7580
2471,,7583
2472,,7584
2473,,7600
2474,,7601
2475,,7602
2476,,7605
2477,,7606
2478,,7610
2479,,7611
2480,,7612
2481,,7613
2482,,7616
2483,,7618
2484,,7619
2485,,7620
2486,,7622
2487,,7624
2488,,7626
2489,,7628
2490,,7630
2491,,7631
2492,,7632
2493,,7637
2494,,7645
2495,,7648
2496,,7652
2497,,7654
2498,,7655
2499,,7660
2500,,7662
2501,,7668
2502,,7671
2503,,7680
2504,,7682
2505,,7685
2506,,7691
2507,,7692
2508,,7695
2509,,7703
2510,,7704
2511,,7706
2512,,7707
2513,,7708
2514,,7710
2515,,7718
2516,,7719
2517,,7720
2518,,7727
2519,,7728
2520,,7729
2521,,7732
2522,,7736
2523,,7737
2524,,7740
2525,,7741
2526,,7743
2527,,7745
2528,,7747
2529,,7748
2530,,7750
2531,,7754
2532,,7756
2533,,7757
2534,,7762
2535,,7766
2536,,7773
2537,,7780
2538,,7783
2539,,7784
2540,,7811
2541,,7812
2542,,7817
2543,,7820
2544,,7822
2545,,7825
2546,,7827
2547,,7829
2548,,7837
2549,,7839
2550,,7842
2551,,7843
2552,,7847
2553,,7850
2554,,7856
2555,,7862
2556,,7864
2557,,7866
2558,,7868
2559,,7870
2560,,7871
2561,,7875
2562,,7891
2563,,7893
2564,,7901
2565,,7902
2566,,7907
2567,,7909
2568,,7910
2569,,7914
2570,,7917
2571,,7922
2572,,7927
2573,,7928
2574,,7930
2575,,7932
2576,,7933
2577,,7936
2578,,7940
2579,,7943
2580,,7951
2581,,7952
2582,,7954
2583,,7955
2584,,7957
2585,,7963
2586,,7966
2587,,7975
2588,,7976
2589,,7977
2590,,7978
2591,,7980
2592,,7988
2593,,7989
2594,,7990
2595,,7993
2596,,7995
2597,,7997
2598,,8000
2599,,8005
2600,,8006
2601,,8007
2602,,8010
2603,,8020
2604,,8024
2605,,8025
2606,,8027
2607,,8028
2608,,8034
2609,,8038
2610,,8039
2611,,8043
2612,,8046
2613,,8049
2614,,8053
2615,,8055
2616,,8058
2617,,8065
2618,,8074
2619,,8081
2620,,8082
2621,,8086
2622,,8087
2623,,8089
2624,,8090
2625,,8094
2626,,8095
2627,,8097
2628,,8099
2629,,8101
2630,,8107
2631,,8111
2632,,8112
2633,,8113
2634,,8118
2635,,8122
2636,,8126
2637,,8128
2638,,8137
2639,,8138
2640,,8148
2641,,8149
2642,,8150
2643,,8154
2644,,8156
2645,,8163
2646,,8166
2647,,8167
2648,,8171
2649,,8173
2650,,8176
2651,,8180
2652,,8185
2653,,8186
2654,,8187
2655,,8188
2656,,8190
2657,,8191
2658,,8193
2659,,8202
2660,,8207
2661,,8210
2662,,8214
2663,,8219
2664,,8220
2665,,8226
2666,,8230
2667,,8231
2668,,8232
2669,,8233
2670,,8234
2671,,8235
2672,,8236
2673,,8238
2674,,8240
2675,,8241
2676,,8245
2677,,8257
2678,,8261
2679,,8264
2680,,8265
2681,,8268
2682,,8269
2683,,8270
2684,,8271
2685,,8272
2686,,8277
2687,,8278
2688,,8283
2689,,8286
2690,,8287
2691,,8294
2692,,8296
2693,,8298
2694,,8302
2695,,8304
2696,,8307
2697,,8311
2698,,8313
2699,,8315
2700,,8316
2701,,8324
2702,,8327
2703,,8334
2704,,8336
2705,,8337
2706,,8338
2707,,8339
2708,,8343
2709,,8357
2710,,8358
2711,,8359
2712,,8365
2713,,8367
2714,,8370
2715,,8371
2716,,8372
2717,,8375
2718,,8376
2719,,8380
2720,,8382
2721,,8383
2722,,8384
2723,,8385
2724,,8387
2725,,8388
2726,,8389
2727,,8390
2728,,8392
2729,,8396
2730,,8397
2731,,8398
2732,,8400
2733,,8409
2734,,8410
2735,,8412
2736,,8414
2737,,8419
2738,,8420
2739,,8425
2740,,8426
2741,,8427
2742,,8433
2743,,8434
2744,,8439
2745,,8440
2746,,8443
2747,,8444
2748,,8446
2749,,8449
2750,,8457
2751,,8465
2752,,8473
2753,,8477
2754,,8479
2755,,8483
2756,,8485
2757,,8486
2758,,8489
2759,,8494
2760,,8495
2761,,8497
2762,,8498
2763,,8499
2764,,8500
2765,,8504
2766,,8508
2767,,8510
2768,,8511
2769,,8517
2770,,8519
2771,,8526
2772,,8528
2773,,8529
2774,,8530
2775,,8533
2776,,8535
2777,,8538
2778,,8540
2779,,8549
2780,,8552
2781,,8557
2782,,8558
2783,,8565
2784,,8566
2785,,8569
2786,,8570
2787,,8573
2788,,8575
2789,,8584
2790,,8588
2791,,8592
2792,,8598
2793,,8603
2794,,8622
2795,,8624
2796,,8625
2797,,8628
2798,,8630
2799,,8631
2800,,8633
2801,,8637
2802,,8638
2803,,8640
2804,,8641
2805,,8643
2806,,8648
2807,,8651
2808,,8654
2809,,8660
2810,,8662
2811,,8668
2812,,8669
2813,,8672
2814,,8675
2815,,8676
2816,,8678
2817,,8679
2818,,8680
2819,,8683
2820,,8684
2821,,8689
2822,,8690
2823,,8691
2824,,8692
2825,,8693
2826,,8696
2827,,8698
2828,,8702
2829,,8704
2830,,8706
2831,,8707
2832,,8713
2833,,8715
2834,,8717
2835,,8719
2836,,8721
2837,,8724
2838,,8725
2839,,8726
2840,,8728
2841,,8731
2842,,8735
2843,,8737
2844,,8738
2845,,8739
2846,,8742
2847,,8747
2848,,8750
2849,,8751
2850,,8758
2851,,8761
2852,,8763
2853,,8764
2854,,8765
2855,,8766
2856,,8767
2857,,8769
2858,,8775
2859,,8778
2860,,8783
2861,,8786
2862,,8788
2863,,8792
2864,,8793
2865,,8798
2866,,8799
2867,,8805
2868,,8807
2869,,8809
2870,,8814
2871,,8815
2872,,8816
2873,,8818
2874,,8822
2875,,8824
2876,,8826
2877,,8830
2878,,8831
2879,,8838
2880,,8839
2881,,8842
2882,,8845
2883,,8850
2884,,8851
2885,,8856
2886,,8860
2887,,8861
2888,,8862
2889,,8863
2890,,8865
2891,,8868
2892,,8869
2893,,8870
2894,,8872
2895,,8873
2896,,8874
2897,,8876
2898,,8878
2899,,8879
2900,,8885
2901,,8886
2902,,8887
2903,,8889
2904,,8890
2905,,8896
2906,,8898
2907,,8901
2908,,8905
2909,,8908
2910,,8911
2911,,8914
2912,,8922
2913,,8926
2914,,8930
2915,,8931
2916,,8937
2917,,8939
2918,,8942
2919,,8943
2920,,8948
2921,,8961
2922,,8964
2923,,8965
2924,,8966
2925,,8970
2926,,8971
2927,,8976
2928,,8978
2929,,8980
2930,,8987
2931,,8991
2932,,8992
2933,,8993
2934,,8996
2935,,8998
2936,,8999
2937,,9000
2938,,9003
2939,,9005
2940,,9011
2941,,9018
2942,,9021
2943,,9024
2944,,9026
2945,,9030
2946,,9031
2947,,9045
2948,,9046
2949,,9048
2950,,9051
2951,,9053
2952,,9055
2953,,9057
2954,,9066
2955,,9069
2956,,9072
2957,,9078
2958,,9079
2959,,9083
2960,,9086
2961,,9087
2962,,9089
2963,,9090
2964,,9098
2965,,9101
2966,,9109
2967,,9111
2968,,9112
2969,,9120
2970,,9124
2971,,9126
2972,,9131
2973,,9133
2974,,9136
2975,,9138
2976,,9140
2977,,9147
2978,,9148
2979,,9152
2980,,9153
2981,,9154
2982,,9157
2983,,9160
2984,,9162
2985,,9165
2986,,9170
2987,,9172
2988,,9174
2989,,9175
2990,,9178
2991,,9180
2992,,9181
2993,,9182
2994,,9189
2995,,9192
2996,,9193
2997,,9195
2998,,9203
2999,,9205
3000,,9206
3001,,9207
3002,,9208
3003,,9209
3004,,9210
3005,,9213
3006,,9216
3007,,9220
3008,,9226
3009,,9227
3010,,9230
3011,,9232
3012,,9234
3013,,9235
3014,,9236
3015,,9240
3016,,9241
3017,,9242
3018,,9248
3019,,9250
3020,,9252
3021,,9255
3022,,9257
3023,,9258
3024,,9273
3025,,9275
3026,,9276
3027,,9284
3028,,9290
3029,,9291
3030,,9293
3031,,9295
3032,,9297
3033,,9301
3034,,9302
3035,,9304
3036,,9305
3037,,9312
3038,,9315
3039,,9317
3040,,9322
3041,,9324
3042,,9326
3043,,9329
3044,,9333
3045,,9335
3046,,9340
3047,,9341
3048,,9343
3049,,9345
3050,,9349
3051,,9354
3052,,9357
3053,,9363
3054,,9365
3055,,9369
3056,,9371
3057,,9376
3058,,9377
3059,,9379
3060,,9381
3061,,9384
3062,,9389
3063,,9390
3064,,9392
3065,,9395
3066,,9396
3067,,9397
3068,,9398
3069,,9399
3070,,9409
3071,,9413
3072,,9421
3073,,9426
3074,,9437
3075,,9440
3076,,9441
3077,,9442
3078,,9445
3079,,9450
3080,,9452
3081,,9454
3082,,9456
3083,,9458
3084,,9462
3085,,9464
3086,,9465
3087,,9469
3088,,9471
3089,,9472
3090,,9479
3091,,9483
3092,,9486
3093,,9487
3094,,9489
3095,,9492
3096,,9494
3097,,9499
3098,,9502
3099,,9503
3100,,9504
3101,,9506
3102,,9512
3103,,9522
3104,,9525
3105,,9532
3106,,9533
3107,,9534
3108,,9535
3109,,9538
3110,,9539
3111,,9540
3112,,9542
3113,,9544
3114,,9548
3115,,9549
3116,,9555
3117,,9558
3118,,9563
3119,,9565
3120,,9566
3121,,9567
3122,,9569
3123,,9574
3124,,9579
3125,,9580
3126,,9582
3127,,9586
3128,,9588
3129,,9589
3130,,9590
3131,,9604
3132,,9609
3133,,9611
3134,,9612
3135,,9613
3136,,9620
3137,,9621
3138,,9626
3139,,9629
3140,,9632
3141,,9633
3142,,9637
3143,,9639
3144,,9640
3145,,9641
3146,,9643
3147,,9645
3148,,9648
3149,,9651
3150,,9653
3151,,9656
3152,,9657
3153,,9658
3154,,9659
3155,,9660
3156,,9664
3157,,9665
3158,,9669
3159,,9671
3160,,9676
3161,,9678
3162,,9683
3163,,9685
3164,,9688
3165,,9689
3166,,9695
3167,,9702
3168,,9707
3169,,9709
3170,,9711
3171,,9712
3172,,9713
3173,,9714
3174,,9716
3175,,9724
3176,,9736
3177,,9738
3178,,9745
3179,,9746
3180,,9748
3181,,9750
3182,,9751
3183,,9763
3184,,9765
3185,,9777
3186,,9782
3187,,9786
3188,,9788
3189,,9789
3190,,9790
3191,,9792
3192,,9794
3193,,9799
3194,,9800
3195,,9802
3196,,9804
3197,,9806
3198,,9813
3199,,9814
3200,,9815
3201,,9817
3202,,9818
3203,,9819
3204,,9822
3205,,9823
3206,,9824
3207,,9828
3208,,9829
3209,,9831
3210,,9834
3211,,9836
3212,,9837
3213,,9838
3214,,9842
3215,,9846
3216,,9848
3217,,9851
3218,,9856
3219,,9857
3220,,9858
3221,,9862
3222,,9864
3223,,9870
3224,,9871
3225,,9875
3226,,9878
3227,,9879
3228,,9881
3229,,9883
3230,,9885
3231,,9887
3232,,9889
3233,,9893
3234,,9894
3235,,9899
3236,,9906
3237,,9907
3238,,9912
3239,,9914
3240,,9916
3241,,9919
3242,,9921
3243,,9922
3244,,9926
3245,,9929
3246,,9936
3247,,9943
3248,,9944
3249,,9946
3250,,9948
3251,,9949
3252,,9952
3253,,9953
3254,,9959
3255,,9962
3256,,9967
3257,,9968
3258,,9972
3259,,9975
3260,,9977
3261,,9980
3262,,9982
3263,,9985
3264,,9988
3265,,9990
3266,,9991
3267,,9992
3268,,9994
3269,,10000
3270,,10004
3271,,10010
3272,,10014
3273,,10024
3274,,10026
3275,,10038
3276,,10039
3277,,10043
3278,,10051
3279,,10056
3280,,10058
3281,,10059
3282,,10060
3283,,10064
3284,,10066
3285,,10070
3286,,10072
3287,,10079
3288,,10080
3289,,10082
3290,,10091
3291,,10094
3292,,10096
3293,,10097
3294,,10098
3295,,10100
3296,,10102
3297,,10106
3298,,10115
3299,,10122
3300,,10124
3301,,10132
3302,,10133
3303,,10134
3304,,10136
3305,,10144
3306,,10145
3307,,10151
3308,,10153
3309,,10155
3310,,10157
3311,,10159
3312,,10165
3313,,10169
3314,,10171
3315,,10172
3316,,10176
3317,,10177
3318,,10180
3319,,10183
3320,,10184
3321,,10188
3322,,10192
3323,,10193
3324,,10194
3325,,10203
3326,,10207
3327,,10215
3328,,10220
3329,,10224
3330,,10225
3331,,10226
3332,,10229
3333,,10230
3334,,10232
3335,,10235
3336,,10240
3337,,10247
3338,,10250
3339,,10255
3340,,10257
3341,,10258
3342,,10264
3343,,10265
3344,,10267
3345,,10268
3346,,10269
3347,,10272
3348,,10276
3349,,10282
3350,,10285
3351,,10288
3352,,10289
3353,,10298
3354,,10302
3355,,10305
3356,,10306
3357,,10308
3358,,10310
3359,,10315
3360,,10316
3361,,10321
3362,,10324
3363,,10325
3364,,10329
3365,,10334
3366,,10335
3367,,10338
3368,,10340
3369,,10343
3370,,10344
3371,,10350
3372,,10352
3373,,10353
3374,,10364
3375,,10365
3376,,10368
3377,,10370
3378,,10373
3379,,10375
3380,,10378
3381,,10381
3382,,10386
3383,,10388
3384,,10390
3385,,10393
3386,,10395
3387,,10402
3388,,10403
3389,,10404
3390,,10406
3391,,10409
3392,,10410
3393,,10414
3394,,10416
3395,,10427
3396,,10433
3397,,10435
3398,,10449
3399,,10452
3400,,10454
3401,,10460
3402,,10461
3403,,10463
3404,,10464
3405,,10465
3406,,10466
3407,,10476
3408,,10478
3409,,10479
3410,,10480
3411,,10481
3412,,10489
3413,,10500
3414,,10503
3415,,10509
3416,,10510
3417,,10513
3418,,10514
3419,,10518
3420,,10521
3421,,10524
3422,,10526
3423,,10530
3424,,10531
3425,,10532
3426,,10534
3427,,10535
3428,,10536
3429,,10543
3430,,10549
3431,,10555
3432,,10557
3433,,10559
3434,,10560
3435,,10570
3436,,10577
3437,,10580
3438,,10584
3439,,10586
3440,,10589
3441,,10593
3442,,10596
3443,,10597
3444,,10599
3445,,10600
3446,,10603
3447,,10604
3448,,10608
3449,,10610
3450,,10616
3451,,10617
3452,,10620
3453,,10622
3454,,10624
3455,,10627
3456,,10633
3457,,10635
3458,,10638
3459,,10642
3460,,10644
3461,,10645
3462,,10646
3463,,10647
3464,,10649
3465,,10653
3466,,10655
3467,,10662
3468,,10670
3469,,10673
3470,,10678
3471,,10680
3472,,10684
3473,,10686
3474,,10688
3475,,10690
3476,,10694
3477,,10702
3478,,10703
3479,,10705
3480,,10706
3481,,10710
3482,,10713
3483,,10714
3484,,10718
3485,,10722
3486,,10724
3487,,10726
3488,,10731
3489,,10734
3490,,10736
3491,,10737
3492,,10740
3493,,10741
3494,,10742
3495,,10745
3496,,10754
3497,,10756
3498,,10760
3499,,10771
3500,,10773
3501,,10778
3502,,10780
3503,,10781
3504,,10788
3505,,10789
3506,,10795
3507,,10800
3508,,10804
3509,,10806
3510,,10808
3511,,10810
3512,,10819
3513,,10820
3514,,10821
3515,,10822
3516,,10829
3517,,10831
3518,,10836
3519,,10840
3520,,10841
3521,,10844
3522,,10847
3523,,10848
3524,,10857
3525,,10861
3526,,10863
3527,,10866
3528,,10868
3529,,10871
3530,,10872
3531,,10878
3532,,10879
3533,,10880
3534,,10882
3535,,10885
3536,,10893
3537,,10894
3538,,10895
3539,,10907
3540,,10908
3541,,10911
3542,,10914
3543,,10916
3544,,10928
3545,,10929
3546,,10931
3547,,10933
3548,,10934
3549,,10940
3550,,10948
3551,,10949
3552,,10958
3553,,10962
3554,,10967
3555,,10969
3556,,10970
3557,,10975
3558,,10983
3559,,10984
3560,,10986
3561,,10988
3562,,10991
3563,,10992
3564,,10999
3565,,11000
3566,,11001
3567,,11006
3568,,11007
3569,,11010
3570,,11016
3571,,11017
3572,,11018
3573,,11022
3574,,11025
3575,,11026
3576,,11028
3577,,11029
3578,,11032
3579,,11035
3580,,11036
3581,,11037
3582,,11041
3583,,11043
3584,,11052
3585,,11058
3586,,11059
3587,,11060
3588,,11061
3589,,11063
3590,,11065
3591,,11073
3592,,11076
3593,,11078
3594,,11079
3595,,11080
3596,,11082
3597,,11083
3598,,11087
3599,,11101
3600,,11102
3601,,11105
3602,,11109
3603,,11120
3604,,11122
3605,,11124
3606,,11125
3607,,11127
3608,,11130
3609,,11136
3610,,11138
3611,,11143
3612,,11144
3613,,11148
3614,,11150
3615,,11151
3616,,11157
3617,,11158
3618,,11159
3619,,11160
3620,,11162
3621,,11167
3622,,11168
3623,,11169
3624,,11172
3625,,11174
3626,,11175
3627,,11176
3628,,11177
3629,,11178
3630,,11183
3631,,11186
3632,,11187
3633,,11190
3634,,11194
3635,,11196
3636,,11199
3637,,11201
3638,,11203
3639,,11204
3640,,11208
3641,,11211
3642,,11213
3643,,11214
3644,,11220
3645,,11222
3646,,11224
3647,,11225
3648,,11227
3649,,11229
3650,,11234
3651,,11244
3652,,11245
3653,,11251
3654,,11253
3655,,11256
3656,,11259
3657,,11260
3658,,11263
3659,,11269
3660,,11272
3661,,11278
3662,,11279
3663,,11280
3664,,11290
3665,,11300
3666,,11304
3667,,11307
3668,,11309
3669,,11310
3670,,11315
3671,,11319
3672,,11323
3673,,11324
3674,,11326
3675,,11328
3676,,11329
3677,,11330
3678,,11337
3679,,11338
3680,,11340
3681,,11341
3682,,11345
3683,,11347
3684,,11350
3685,,11354
3686,,11357
3687,,11363
3688,,11364
3689,,11365
3690,,11369
3691,,11370
3692,,11371
3693,,11375
3694,,11378
3695,,11380
3696,,11382
3697,,11383
3698,,11385
3699,,11391
3700,,11396
3701,,11397
3702,,11398
3703,,11399
3704,,11404
3705,,11406
3706,,11409
3707,,11410
3708,,11416
3709,,11423
3710,,11426
3711,,11427
3712,,11431
3713,,11435
3714,,11436
3715,,11441
3716,,11442
3717,,11447
3718,,11448
3719,,11449
3720,,11452
3721,,11456
3722,,11457
3723,,11458
3724,,11460
3725,,11461
3726,,11463
3727,,11465
3728,,11470
3729,,11471
3730,,11476
3731,,11481
3732,,11482
3733,,11483
3734,,11487
3735,,11489
3736,,11499
3737,,11518
3738,,11519
3739,,11523
3740,,11524
3741,,11528
3742,,11531
3743,,11534
3744,,11537
3745,,11541
3746,,11543
3747,,11547
3748,,11549
3749,,11558
3750,,11561
3751,,11562
3752,,11563
3753,,11564
3754,,11565
3755,,11566
3756,,11568
3757,,11571
3758,,11573
3759,,11575
3760,,11576
3761,,11578
3762,,11586
3763,,11587
3764,,11592
3765,,11594
3766,,11598
3767,,11602
3768,,11604
3769,,11605
3770,,11606
3771,,11607
3772,,11609
3773,,11610
3774,,11612
3775,,11615
3776,,11623
3777,,11624
3778,,11627
3779,,11628
3780,,11629
3781,,11631
3782,,11635
3783,,11638
3784,,11641
3785,,11644
3786,,11645
3787,,11651
3788,,11652
3789,,11653
3790,,11659
3791,,11661
3792,,11662
3793,,11664
3794,,11665
3795,,11666
3796,,11670
3797,,11675
3798,,11676
3799,,11677
3800,,11679
3801,,11681
3802,,11682
3803,,11684
3804,,11685
3805,,11687
3806,,11688
3807,,11694
3808,,11696
3809,,11698
3810,,11699
3811,,11701
3812,,11724
3813,,11725
3814,,11727
3815,,11730
